category,sourceFile,textKey,scene,field,currentText,revisedText,note
annual,src/config/annualResults.ts,annual.config.annualResults.line35.1,总选结算,notRanked,这一年的舞台记忆还没有抵达足够多人心里。她仍在积累经验，也在等待下一次真正被舞台记住的机会。,,配置文案，可改
annual,src/config/annualResults.ts,annual.config.annualResults.line36.1,总选结算,ranked,今年的舞台留下了一点回声。也许还不够响亮，但已经有人愿意为这一刻投下记忆。,,配置文案，可改
annual,src/config/annualResults.ts,annual.config.annualResults.line37.1,总选结算,middle,今年的舞台留下了一点回声。也许还不够响亮，但已经有人愿意为这一刻投下记忆。,,配置文案，可改
annual,src/config/annualResults.ts,annual.config.annualResults.line38.1,总选结算,high,她的舞台开始被更多人反复提起。那些训练、走位和眼神，终于在某一首歌里留下了痕迹。,,配置文案，可改
annual,src/config/annualResults.ts,annual.config.annualResults.line39.1,总选结算,highlight,这一年的舞台成为了重要记忆。粉丝记住的不只是名次，还有她在灯光下真正撑住的一瞬间。,,配置文案，可改
annual,src/config/annualResults.ts,annual.config.annualResults.line40.1,总选结算,legend,这一场舞台成为了年度记忆点。不是短暂的热闹，而是会被反复想起、反复提到的高光时刻。,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line8.1,通用 UI,alt,杨小獭初始主形象,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line9.1,通用 UI,label,初始主形象,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line14.1,通用 UI,alt,杨小獭开心版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line15.1,通用 UI,label,开心版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line20.1,通用 UI,alt,杨小獭疲惫版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line21.1,通用 UI,label,疲惫版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line26.1,通用 UI,alt,杨小獭 wink 营业版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line27.1,通用 UI,label,wink 营业版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line32.1,通用 UI,alt,杨小獭舞台服版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line33.1,通用 UI,label,舞台服版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line38.1,通用 UI,alt,杨小獭练习服版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line39.1,通用 UI,label,练习服版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line44.1,通用 UI,alt,杨小獭夏日版,,配置文案，可改
ui,src/config/characterImages.ts,ui.config.characterImages.line45.1,通用 UI,label,夏日版,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line18.1,通用 UI,name,偶像顶点,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line19.1,通用 UI,title,偶像顶点结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line20.1,通用 UI,routeTag,顶点路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line21.1,通用 UI,text,十一年的舞台、营业和一次次选择，终于把小獭推向了最亮的位置。她把自己的光传递给更多人，也把这段陪伴变成了真正的顶点时刻。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line22.1,通用 UI,finalLine,“如果这束光能照到你那里，那我就还想继续唱下去。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line35.1,通用 UI,name,神七高位,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line36.1,通用 UI,title,神七高位结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line37.1,通用 UI,routeTag,高位影响力路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line38.1,通用 UI,text,小獭没有只靠一瞬间的热度，而是用稳定的努力和回应，把名字留在了更高的位置。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line39.1,通用 UI,finalLine,“能被大家推到这里，我真的有好好接住这份喜欢。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line51.1,通用 UI,name,TOP16 稳定核心,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line52.1,通用 UI,title,TOP16 稳定核心结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line53.1,通用 UI,routeTag,核心成员路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line54.1,通用 UI,text,她逐渐成为队伍里可靠又闪亮的存在。不是每一年都轰轰烈烈，但每一次上升都扎实地留下了痕迹。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line55.1,通用 UI,finalLine,“我会继续站在这里，让大家每次回头都能看到我。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line65.1,通用 UI,name,剧场传说,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line66.1,通用 UI,title,剧场传说结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line67.1,通用 UI,routeTag,剧场成长路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line68.1,通用 UI,text,她把一次次剧场公演练到可靠，把并不起眼的日常变成了粉丝心里最踏实的传说。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line69.1,通用 UI,finalLine,“慢一点也没关系，我会把每一步都走稳。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line80.1,通用 UI,name,舞台记忆,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line81.1,通用 UI,title,舞台记忆结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line82.1,通用 UI,routeTag,舞台名场面路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line83.1,通用 UI,text,这一年的舞台被反复提起。灯光亮起的时候，小獭终于留下了会被许多人记住的代表性瞬间。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line84.1,通用 UI,finalLine,“每一次站上舞台，我都能听见大家的声音。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line95.1,通用 UI,name,粉丝羁绊,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line96.1,通用 UI,title,粉丝羁绊结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line97.1,通用 UI,routeTag,长期陪伴路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line98.1,通用 UI,text,她没有错过每一次回应，也把粉丝的喜欢认真放在心上。那些普通月份堆在一起，变成了最珍贵的羁绊。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line99.1,通用 UI,finalLine,“是你们让我相信，温柔也可以很有力量。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line109.1,通用 UI,name,外务突破,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line110.1,通用 UI,title,外务突破结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line111.1,通用 UI,routeTag,外部认知路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line112.1,通用 UI,text,小獭开始被更多舞台之外的人看见。节目、企划和讨论声里，她的名字逐渐有了新的位置。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line113.1,通用 UI,finalLine,“原来我也可以走到更远的地方，被更多人记住。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line124.1,通用 UI,name,稳定运营,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line125.1,通用 UI,title,稳定运营结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line126.1,通用 UI,routeTag,低风险稳定路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line127.1,通用 UI,text,她没有选择最冒险的路线，却认真走完了每一个月份。稳定、健康、持续，也是偶像生涯里很难得的答案。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line128.1,通用 UI,finalLine,“谢谢你一直都在，我也一直都记得。”,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line142.1,通用 UI,name,遗憾毕业,,配置文案，可改
ending,src/config/endings.ts,ending.config.endings.line143.1,通用 UI,title,遗憾毕业 / 未能进圈结局,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line144.1,通用 UI,routeTag,遗憾完成路线,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line145.1,通用 UI,text,这一路并不总是顺利。她已经很努力了，只是这一次还没能把光传到足够远的地方。,,配置文案，可改
ui,src/config/endings.ts,ui.config.endings.line146.1,通用 UI,finalLine,“谢谢你陪我走到这里，哪怕有遗憾，这些日子也是真的。”,,配置文案，可改
event,src/config/events.ts,event.config.events.line7.1,事件浮层,title,剧场小高光,,配置文案，可改
event,src/config/events.ts,event.config.events.line8.1,事件浮层,description,这场表演里，她有一个瞬间被观众记住了。也许不是最中心的位置，但那一秒足够闪亮。,,配置文案，可改
event,src/config/events.ts,event.config.events.line14.1,事件浮层,stringLiteral,练习,,配置文案，可改
event,src/config/events.ts,event.config.events.line14.2,事件浮层,stringLiteral,舞台,,配置文案，可改
event,src/config/events.ts,event.config.events.line21.1,事件浮层,label,记住这个瞬间,,配置文案，可改
event,src/config/events.ts,event.config.events.line22.1,事件浮层,description,把有效的表现方式继续打磨。,,配置文案，可改
event,src/config/events.ts,event.config.events.line23.1,事件浮层,resultText,小獭把被记住的那个动作反复拆开，舞台上的确定感更强了。,,配置文案，可改
event,src/config/events.ts,event.config.events.line29.1,事件浮层,label,分享舞台感受,,配置文案，可改
event,src/config/events.ts,event.config.events.line30.1,事件浮层,description,把这份开心传递给粉丝。,,配置文案，可改
event,src/config/events.ts,event.config.events.line31.1,事件浮层,resultText,她认真说起舞台上的心情，粉丝也更愿意为下一次应援。,,配置文案，可改
event,src/config/events.ts,event.config.events.line39.1,事件浮层,title,粉丝反馈热烈,,配置文案，可改
event,src/config/events.ts,event.config.events.line40.1,事件浮层,description,一次普通的回应被粉丝反复提起。那些细小的真诚，慢慢变成了继续支持她的理由。,,配置文案，可改
event,src/config/events.ts,event.config.events.line46.1,事件浮层,stringLiteral,粉丝,,配置文案，可改
event,src/config/events.ts,event.config.events.line46.2,事件浮层,stringLiteral,营业,,配置文案，可改
event,src/config/events.ts,event.config.events.line46.3,事件浮层,stringLiteral,应援,,配置文案，可改
event,src/config/events.ts,event.config.events.line53.1,事件浮层,label,认真回应,,配置文案，可改
event,src/config/events.ts,event.config.events.line54.1,事件浮层,description,把陪伴感继续接住。,,配置文案，可改
event,src/config/events.ts,event.config.events.line55.1,事件浮层,resultText,小獭把粉丝的喜欢稳稳接住，核心应援力也更踏实了。,,配置文案，可改
event,src/config/events.ts,event.config.events.line61.1,事件浮层,label,稳稳陪伴,,配置文案，可改
event,src/config/events.ts,event.config.events.line62.1,事件浮层,description,不催促，慢慢经营。,,配置文案，可改
event,src/config/events.ts,event.config.events.line63.1,事件浮层,resultText,没有突然的爆发，但留下来的人更愿意继续陪她走下去。,,配置文案，可改
event,src/config/events.ts,event.config.events.line71.1,事件浮层,title,外部关注,,配置文案，可改
event,src/config/events.ts,event.config.events.line72.1,事件浮层,description,一次外部露出让更多人开始搜索她的名字。陌生的目光正在变成新的入口。,,配置文案，可改
